source_row,model,title,ground_truth_valid,ground_truth_source,ground_truth_count,matched_ground_truth,noise_label,noise_free,noise_reason,model_output_matches_ground_truth,model_output_issue,model_signature,relevant_nosmi,reaction_count,max_reactant_count,max_reagent_count,max_product_count,template_failure,missing_product_atom_maps,identical_structures,evaluation_error,many_reactants,many_products,many_reagents,no_reagent,rare_template,many_products_filtered,many_products_passed,many_reactants_filtered,many_reactants_passed,many_reagents_filtered,many_reagents_passed,no_reagent_filtered,no_reagent_passed,rare_template_filtered,rare_template_passed
387,gpt-5.4-low,ethyl 4-formyl-2-(methylthio)pyrimidine-5-carboxylate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCOC(=O)c1cnc(SC)nc1C=O""], ""reactants"": [""CCOC(=O)c1cnc(SC)nc1C"", ""O=[Se]=O""], ""reagents"": [""C1COCCO1""]}",0,1,2,1,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
388,gpt-5.4-low,"(3S,4R,6S)-6-benzhydryl-4-benzylamino-tetrahydropyran-3-ol",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""OC1COC(C(c2ccccc2)c2ccccc2)CC1NCc1ccccc1""], ""reactants"": [""NCc1ccccc1"", ""c1ccc(C(c2ccccc2)C2CC3OC3CO2)cc1""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
389,gpt-5.4-low,"(S)-7-((4-(4-chlorophenyl)-5,6-dihydropyridin-1(2H)-yl)methyl)-4-ethyl-3-methyl-3,4-dihydropyrido[3,2-b]pyrazin-2(1H)-one",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""CCN1c2ncc(CN3CC=C(c4ccc(Cl)cc4)CC3)cc2NC(=O)C1C""], ""reactants"": [""CCN1c2ncc(CO)cc2NC(=O)C1C"", ""Clc1ccc(C2=CCNCC2)cc1""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
390,gpt-5.4-low,1-[3-(N-benzyl-N-2-pyridyl amino)propyl]-4-(2-methylbenzamido)piperidine,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""Cc1ccccc1C(=O)NC1CCN(CCCN(Cc2ccccc2)c2ccccn2)CC1""], ""reactants"": [""Cc1ccccc1C(=O)NC1CCN(CCCCl)CC1"", ""c1ccc(CNc2ccccn2)cc1""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
391,gpt-5.4-low,"1-butyl-3-[(3-dimethylcarbamoyl-2,3,4,5-tetrahydro-1H-3-benzazepin-7-yl) sulfonyl]urea",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""CCCCNC(=O)NS(=O)(=O)c1ccc2c(c1)CCN(C(=O)N(C)C)CC2""], ""reactants"": [""CCCCN=C=O"", ""CN(C)C(=O)N1CCc2ccc(S(N)(=O)=O)cc2CC1""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
392,gpt-5.4-low,3-chloro-2-hydroxy-1-propyl acetate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(=O)OCC(O)CCl""], ""reactants"": [""CC(=O)O"", ""ClCC1CO1""], ""reagents"": [""[Cl][Fe]([Cl])[Cl]""]}",0,1,2,1,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
393,gpt-5.4-low,"5-Methyl-2[3-(N,N-diethylamino)-2-hydroxypropylaminocarbonyl]-3-methoxy-1-phenylindole",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
394,gpt-5.4-low,"5,11-Dihydro-11-[[3-[3-[(benzoyl)methylamino]propyl]-1-piperidinyl]acetyl]-6H-pyrido[2,3-b][1,4]benzodiazepin-6-one",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""CN(CCCC1CCCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)C1)C(=O)c1ccccc1""], ""reactants"": [""CN(CCCC1CCCNC1)C(=O)c1ccccc1"", ""O=C1Nc2cccnc2N(C(=O)CCl)c2ccccc21""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
395,gpt-5.4-low,"N4-(4-tert-butylbenzoyl)-N3-(4-methoxybenzoyl)-3,4-pyridinediamine",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
396,gpt-5.4-low,"a) Preparation of 1-(2-Fluorobenzyl)-3-[5chlorosulphinylfuran2-yl]pyrazolo[3,4-b]-pyridine",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""O=S(Cl)c1ccc(-c2nn(Cc3ccccc3F)c3ncccc23)o1""], ""reactants"": [""Fc1ccccc1Cn1nc(-c2ccco2)c2cccnc21"", ""O=S(Cl)Cl""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
397,gpt-5.4-low,"diethyl{4-methyl-2-[4-(trifluoromethyl)phenyl]-1,3-thiazol-5-yl}methylphosphonate",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCOP(=O)(Cc1sc(-c2ccc(C(F)(F)F)cc2)nc1C)OCC""], ""reactants"": [""CCOP(OCC)OCC"", ""Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1CBr""], ""reagents"": []}",0,1,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
398,gpt-5.4-low,"5,7-Di-tert-butyl-1H-indole-2,3-dione",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""CC(C)(C)c1cc2c(c(C(C)(C)C)c1)NC(=O)C2=O""], ""reactants"": [""CC(C)(C)c1ccc(NC(=O)C=NO)c(C(C)(C)C)c1""], ""reagents"": [""O=S(=O)(O)O""]}",0,1,1,1,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
399,gpt-5.4-low,"2-Amino-5-{[6-chloro-4,4-dimethyl-2-hydroxy-5-methoxy-2-(trifluoromethyl)-1,2,3,4-tetrahydronaphthlen-1-yl]amino}-8-fluoro-quinoline",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""COc1c(Cl)ccc2c1C(C)(C)CC(O)(C(F)(F)F)C2Nc1ccc(F)c2nc(N)ccc12""], ""reactants"": [""COc1c(Cl)cccc1C(C)(C)CC(O)(C=O)C(F)(F)F"", ""Nc1ccc2c(N)ccc(F)c2n1""], ""reagents"": [""ClCCl"", ""[Cl][Ti]([Cl])([Cl])[Cl]""]}",0,1,2,2,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
0,gpt-5.4-high,(+)-tartrate,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""CCOC(=O)C1CCCNC1"", ""O=C(O)C(O)C(O)C(=O)O""], ""reactants"": [""CCOC(=O)C1CCCNC1"", ""O=C(O)C(O)C(O)C(=O)O""], ""reagents"": [""CCO""]}",0,1,2,1,2,1,0,1,template extraction failed,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
1,gpt-5.4-high,lithium tetra(2-furyl)borate,True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2,gpt-5.4-high,"N-Ethyl-3,4-dihydroxyphenethylamine hydrobromide",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""Br"", ""CCNCCc1ccc(O)c(O)c1""], ""reactants"": [""Br"", ""CCNCCc1ccc(OC)c(OC)c1""], ""reagents"": [""CC(=O)O"", ""O""]}",0,1,2,2,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
3,gpt-5.4-high,"5,6,7,8-tetrahydroimidazo[1,2-a]pyridine-7-carboxylic acid·hydrochloride",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,"{""products"": [""Cl"", ""O=C(O)C1CCn2ccnc2C1""], ""reactants"": [""CCOC(=O)C1CCn2ccnc2C1"", ""Cl""], ""reagents"": []}",0,1,2,0,2,0,0,0,,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
4,gpt-5.4-high,"Benzhydrol 2-[2-[3,5-bis (trifluoromethyl)phenylsulfonamido]-4-trifluoromethylphenoxy]benzoate",True,human_validated,1,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1"", ""OC(c1ccccc1)c1ccccc1""], ""reactants"": [""Nc1cc(C(F)(F)F)ccc1Oc1ccccc1C(=O)OC(c1ccccc1)c1ccccc1"", ""O=S(=O)(Cl)c1cc(C(F)(F)F)cc(C(F)(F)F)c1""], ""reagents"": [""c1ccncc1""]}",0,1,2,1,2,1,1,0,product atom mapping is incomplete,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
5,gpt-5.4-high,di(p-t-butylphenyl)iodonium tetraphenylborate,False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,2,0,0,1,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
6,gpt-5.4-high,"1-[3-(4-amidinophenyl)-2-oxo-5-oxazolidinylcarbonyl]piperidine-4-carboxylic acid, hydrochloride",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cl"", ""N=C(N)c1ccc(N2CC(C(=O)N3CCC(C(=O)O)CC3)OC2=O)cc1""], ""reactants"": [""CC(C)(C)OC(=O)C1CCN(C(=O)C2CN(c3ccc(C(=N)N)cc3)C(=O)O2)CC1"", ""Cl""], ""reagents"": [""CCOCC""]}",0,1,2,1,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
7,gpt-5.4-high,"3-[1-(1-Methyl-piperidin-4-yl)-indol-3-yl]-4-(1-methyl-indol-3-yl)-1H-pyrrole-2,5-dione hydrochloride",True,human_validated,1,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1"", ""Cl""], ""reactants"": [""CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1"", ""Cl""], ""reagents"": [""CCOC(C)=O""]}",0,1,2,1,2,1,0,1,template extraction failed,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
8,gpt-5.4-high,Benzyl trans-4-aminomethylcyclohexane-1-carboxylate-p-toluenesulfonic acid salt,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1ccc(S(=O)(=O)O)cc1"", ""NCC1CCC(C(=O)OCc2ccccc2)CC1""], ""reactants"": [""Cc1ccc(S(=O)(=O)O)cc1"", ""NCC1CCC(C(=O)O)CC1"", ""OCc1ccccc1""], ""reagents"": [""Cc1ccccc1""]}",0,1,3,1,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
9,gpt-5.4-high,1.1: Preparation of ferrocenylacetonitrile,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""N#CCc1cccc1"", ""[Fe]"", ""c1cccc1""], ""reactants"": [""C#N"", ""CN(C)(C)Cc1cccc1"", ""[Fe]"", ""c1cccc1""], ""reagents"": [""I"", ""O"", ""[KH]""]}",0,1,4,3,3,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
10,gpt-5.4-high,"(3β,5β,14β,17β)-14-Amino-3-[[[[2-hydroxy-1-(phenylmethyl)ethyl]amino]carbonyl]oxy]androstane-17-carboxylic Acid, Methyl Ester Hydrochloride",True,human_validated,1,,noise-free,1,,0,ground_truth_mismatch,"{""products"": [""COC(=O)C1CCC2(N)C3CCC4CC(OC(=O)NC(CO)Cc5ccccc5)CCC4(C)C3CCC12C"", ""Cl""], ""reactants"": [""COC(=O)C1CCC2(N)C3CCC4CC(O)CCC4(C)C3CCC12C"", ""ClCCl"", ""NC(CO)Cc1ccccc1"", ""O=C(n1ccnc1)n1ccnc1""], ""reagents"": [""NC(CO)Cc1ccccc1""]}",0,1,4,1,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
11,gpt-5.4-high,4-isopropylphenylacetimidate hydrochloride,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(C)c1ccc(CC(=N)O)cc1"", ""Cl""], ""reactants"": [""CC(C)c1ccc(CC#N)cc1"", ""CCO"", ""Cl""], ""reagents"": [""CCOCC""]}",0,1,3,1,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
12,gpt-5.4-high,sodium (Z)-3-(4-chlorophenyl)-3-(4-methanesulphonylphenyl)-2-(2-hydroxyethyl)prop-2-enoate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CS(=O)(=O)c1ccc(C(=C(CCO)C(=O)O)c2ccc(Cl)cc2)cc1"", ""[NaH]""], ""reactants"": [""CCOC(=O)C(CCO)=C(c1ccc(Cl)cc1)c1ccc(S(C)(=O)=O)cc1"", ""O"", ""[NaH]""], ""reagents"": [""CCO""]}",0,1,3,1,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
13,gpt-5.4-high,Cis-3-[2-[2-methyl-3-[4-(aminoiminomethyl)phenyl]-isoxazolidin-5-yl]acetyl]amino-N-(3-methylphenylsulfonyl)-L-alanine monohydrogenchloride,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1cccc(S(=O)(=O)NC(CNC(=O)CC2CC(c3ccc(C=NN)cc3)N(C)O2)C(=O)O)c1"", ""Cl""], ""reactants"": [""COC(=O)C(CNC(=O)CC1CC(c2ccc(C=NN)cc2)N(C)O1)NS(=O)(=O)c1cccc(C)c1"", ""Cl""], ""reagents"": []}",0,1,2,0,2,0,0,0,,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
14,gpt-5.4-high,"sodium 3, 6, 8-trisulfonaphthylthiourea",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
15,gpt-5.4-high,Benzyl trans4-aminomethylcyclohexane1-carboxylate-p-toluenesulfonic acid salt,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1ccc(S(=O)(=O)O)cc1"", ""NCC1CCC(C(=O)OCc2ccccc2)CC1""], ""reactants"": [""Cc1ccc(S(=O)(=O)O)cc1"", ""NCC1CCC(C(=O)O)CC1"", ""OCc1ccccc1""], ""reagents"": [""Cc1ccccc1""]}",0,1,3,1,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
16,gpt-5.4-high,b) Synthesis of Ala-cholesterol (3-O-(L-alanyl)-cholesterol),True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)C(C)N)CCC4(C)C3CCC12C""], ""reactants"": [""CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C"", ""CC(NC(=O)OCc1ccccc1)C(=O)O""], ""reagents"": [""C1CCOC1"", ""CC(=O)O"", ""[H]"", ""[Pd]""]}",0,1,2,4,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
17,gpt-5.4-high,Lithium 2-isopropyl-4-phenylindenide,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(C)c1cc2cccc(-c3ccccc3)c2c1"", ""[LiH]""], ""reactants"": [""CC(C)C1=Cc2c(cccc2-c2ccccc2)C1"", ""[Li][CH2]CCC""], ""reagents"": [""Cc1ccccc1""]}",0,1,2,1,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
18,gpt-5.4-high,"(S)-3-(3,4-dichlorophenyl)-3-(2-hydroxyethyl)pyrrolidine (R,R)-di-p-anisoyltartaric acid",True,human_validated,1,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""COc1ccc(C(=O)C(O)(C(=O)O)C(O)(C(=O)O)C(=O)c2ccc(OC)cc2)cc1"", ""OCCC1(c2ccc(Cl)c(Cl)c2)CCNC1""], ""reactants"": [""COc1ccc(C(=O)C(O)(C(=O)O)C(O)(C(=O)O)C(=O)c2ccc(OC)cc2)cc1"", ""OCCC1(c2ccc(Cl)c(Cl)c2)CCNC1""], ""reagents"": [""CO"", ""Cl"", ""O""]}",0,1,2,4,2,1,0,1,template extraction failed,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
19,gpt-5.4-high,"(−)-(4R)-4-(3-thienylmethyl)-4,5-dihydro-1,3-thiazol-2-ylamine hydrochloride",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cl"", ""NC1=NC(Cc2ccsc2)CS1""], ""reactants"": [""CC(C)(C)NC(=S)NC(CO)Cc1ccsc1"", ""Cl""], ""reagents"": []}",0,1,2,0,2,0,0,0,,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
20,gpt-5.4-high,"4,5,7,8,9,10-hexahydropyrido[4,3-b]pyrrolo[3,2,1-hi]indole hydrochloride",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cl"", ""c1cc2c3c(c1)c1c(n3CC2)CCNC1""], ""reactants"": [""Cl"", ""NN1CCc2ccccc21"", ""O=C1CCCCN1""], ""reagents"": [""CC(C)O"", ""O""]}",0,1,3,2,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
21,gpt-5.4-high,"2-nitro-1,4-phenylenediamine hydrochloride",True,human_validated,1,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""Cl"", ""Nc1ccc(N)c(N(=O)O)c1""], ""reactants"": [""Cl"", ""Nc1ccc(N)c(N(=O)O)c1""], ""reagents"": [""C1COCCO1"", ""CCO""]}",0,1,2,2,2,1,0,1,template extraction failed,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
22,gpt-5.4-high,"1-[(2R,3R)-2-(2,4-difluorophenyl)-2-hydroxy-3-[2-oxo-3-[4-(1H-tetrazol-1-yl)phenyl]-1-imidazolidinyl]butyl]-4-[(2,2-dimethylpropanoyloxy)methyl]-1H-1,2,4-triazolium chloride",True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
23,gpt-5.4-high,1-(2-methoxyphenyl)-4-[3-(cyclohexanecarbonyl)-3-(phenyl)butyl]piperazine maleate,True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
24,gpt-5.4-high,(S)-4-[4-[(4-chlorophenyl)(2-pyridyl)-methoxy]piperidino]butanoic acid monobenzenesulfonic acid salt,True,human_validated,1,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1"", ""O=S(=O)(O)c1ccccc1""], ""reactants"": [""O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1"", ""O=S(=O)(O)c1ccccc1""], ""reagents"": [""CCOC(C)=O"", ""O""]}",0,1,2,2,2,1,0,1,template extraction failed,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
25,gpt-5.4-high,creatine monohydrate,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CCOC(=O)CN(C)C(=N)N"", ""Cl""], ""reactants"": [""CC(=O)Cl"", ""CCO"", ""CN(CC(=O)O)C(=N)N""], ""reagents"": [""O""]}",0,1,3,1,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
26,gpt-5.4-high,"2-tert-Butyl-4-{4-[3-(4-methyl-5-methyl-4H-[1,2,4]triazol-3-ylsulfanyl)-propyl]-piperazin-1-yl}-6-tert-butyl-pyrimidine hydrochloride",True,human_validated,1,,noise-free,1,,0,ground_truth_mismatch,"{""products"": [""Cc1nnc(SCCCN2CCN(c3cc(C(C)(C)C)nc(C(C)(C)C)n3)CC2)n1C"", ""Cl""], ""reactants"": [""CC(C)(C)c1cc(N2CCN(CCCCl)CC2)nc(C(C)(C)C)n1"", ""Cc1nnc(S)n1C""], ""reagents"": [""CN(C)C=O"", ""I"", ""O"", ""[KH]"", ""[LiH]""]}",0,1,2,5,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
27,gpt-5.4-high,"1-[4-(5-aminomethyl-2-oxo-oxazolidin-3-yl)-2-fluoro-phenyl]-2,3-dihydro-1H-pyridin-4-one hydrochloride",True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
28,gpt-5.4-high,"4-(2-chloroethyl)thiomorpholin-4-ium 1,1-dioxide chloride (41-2)",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cl"", ""O=S1(=O)CCN(CCCl)CC1""], ""reactants"": [""Cl"", ""O=S(Cl)Cl"", ""O=S1(=O)CCN(CCO)CC1""], ""reagents"": [""ClC(Cl)Cl"", ""c1ccncc1""]}",0,1,3,2,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
29,gpt-5.4-high,"(3R,5S)-5-(benzylamino-methyl)-1-methanesulfonyl-pyrrolidine-3-thiol trifluoro-acetate",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CS(=O)(=O)N1CC(S)CC1CNCc1ccccc1"", ""O=C(O)C(F)(F)F""], ""reactants"": [""COc1ccc(CSC2CC(CNCc3ccccc3)N(S(C)(=O)=O)C2)cc1"", ""O=C(O)C(F)(F)F""], ""reagents"": [""CC[SiH](CC)CC""]}",0,1,2,1,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
30,gpt-5.4-high,sodium octoate,True,human_validated,1,,noise-free,1,,0,mapping_or_template_failure,"{""products"": [""CCCCCCCC(=O)O"", ""[NaH]""], ""reactants"": [""CCCCCCCC(=O)O"", ""[NaH]""], ""reagents"": [""O""]}",0,1,2,2,2,1,0,1,template extraction failed,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
31,gpt-5.4-high,3-(3-Aminomethyl-phenyl)-propionic acid methyl ester hydrochloride salt,True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
32,gpt-5.4-high,"triphenylsulfonium 2-acetoxy-1,1,3,3,3-pentafluoropropane-1-sulfonate",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(=O)OC(C(F)(F)F)C(F)(F)S(=O)(=O)O"", ""c1ccc([SH](c2ccccc2)c2ccccc2)cc1""], ""reactants"": [""CC(=O)OC(C)=O"", ""O=S(=O)(O)C(F)(F)C(O)C(F)(F)F"", ""c1ccc([SH](c2ccccc2)c2ccccc2)cc1""], ""reagents"": [""CCN(CC)CC"", ""CN(C)c1ccncc1"", ""ClCCl"", ""c1ccncc1""]}",0,1,3,4,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
33,gpt-5.4-high,"2-amino-2-{2-[4-(3-phenoxy-propoxy)-phenyl]-ethyl}-propane-1,3-diol hydro-chloride",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC1=NC(CO)(CCc2ccc(OCCCOc3ccccc3)cc2)CO1"", ""Cl"", ""NC(CO)(CO)CCc1ccc(OCCCOc2ccccc2)cc1""], ""reactants"": [""BrCCCOc1ccccc1"", ""CC1=NC(CO)(CCc2ccc(O)cc2)CO1"", ""CC1=NC(CO)(CCc2ccc(OCCCOc3ccccc3)cc2)CO1"", ""Cl""], ""reagents"": [""CCO"", ""CN(C)C=O"", ""O=C(O)O"", ""[CsH]""]}",0,2,2,4,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
34,gpt-5.4-high,4-tert-Butylbenzenediazonium tetrafluoroborate (4).,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""CC(C)(C)c1ccc(N#N)cc1"", ""FB(F)(F)F""], ""reactants"": [""CC(C)(C)c1ccc(N)cc1"", ""FB(F)(F)F"", ""N#O""], ""reagents"": [""CC#N"", ""ClCCl""]}",0,1,3,2,2,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
35,gpt-5.4-high,"(1R,2S)-1-amino-2-vinylcyclopropane carboxylic acid methyl ester hydrochloride",False,no_valid_ground_truth,0,,noisy,0,no_valid_ground_truth,0,not_applicable_no_valid_ground_truth,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
36,gpt-5.4-high,"2,6-Dimethylphenyl 4-aminobutanoate hydrochloride",True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cc1cccc(C)c1OC(=O)CCCN"", ""Cl""], ""reactants"": [""Cc1cccc(C)c1OC(=O)CCCNC(=O)OC(C)(C)C"", ""Cl""], ""reagents"": [""C1COCCO1"", ""ClCCl""]}",0,1,2,2,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
37,gpt-5.4-high,8-Fluoro-3-(piperidin-4-yl)quinolin-2(1H)-one hydrochloride,True,human_validated,1,1,noise-free,1,,1,,"{""products"": [""Cl"", ""O=c1nc2c(F)cccc2cc1C1CCNCC1""], ""reactants"": [""COC(=O)C(C1CCN(C(=O)OC(C)(C)C)CC1)C(O)c1cccc(F)c1NC(=O)C(C)(C)C"", ""Cl""], ""reagents"": [""CO"", ""O""]}",0,1,2,2,2,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
38,gpt-5.4-high,Preparation of (3R)-3-(2-Hydroxy-2-thien-2-ylpent-4-enoyloxy)-1-(3-phenoxypropyl)-1-azoniabicyclo[2.2.2]octane bromide,True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
39,gpt-5.4-high,4-(2-amino-1H-imidazol-4-yl)-N-isobutyl-butyramide hydrochloride,True,human_validated,1,,noise-free,1,,0,NoSmi_in_skeleton,,1,1,0,0,2,1,1,0,Reaction contains an unresolved (NoSmi) compound.,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
